timestamp_s,node_state,sampling_interval_s,transmission_interval_s,current_load_A,voltage_bus_V,power_load_W,battery_soc,battery_ocv_V,battery_terminal_voltage_V,battery_current_A,battery_power_W,energy_used_Wh,energy_remaining_Wh,cutoff_reached
42.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965854166686,4.1999863416666745,4.199986071666674,1.5e-05,6.299979107500011e-05,2.8681478503115774e-05,7.213175356701119,False
43.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965833333353,4.199986333333341,4.199986063333341,1.5e-05,6.299979095000011e-05,2.869897844504633e-05,7.21317534167362,False
44.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999996581250002,4.199986325000008,4.199986055000008,1.5e-05,6.299979082500013e-05,2.8716478386942165e-05,7.21317532664612,False
45.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965791666687,4.199986316666675,4.199986046666675,1.5e-05,6.299979070000013e-05,2.8733978328803275e-05,7.21317531161862,False
46.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965770833354,4.199986308333342,4.199986038333342,1.5e-05,6.299979057500013e-05,2.8751478270629663e-05,7.21317529659112,False
47.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965750000022,4.199986300000009,4.199986030000009,1.5e-05,6.299979045000013e-05,2.876897821242133e-05,7.213175281563621,False
48.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965729166689,4.199986291666676,4.199986021666676,1.5e-05,6.299979032500013e-05,2.8786478154178275e-05,7.213175266536122,False
49.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965708333356,4.199986283333343,4.199986013333342,1.5e-05,6.299979020000014e-05,2.8803978095900498e-05,7.213175251508622,False
50.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965687500023,4.199986275000009,4.199986005000009,1.5e-05,6.299979007500014e-05,2.8821478037587997e-05,7.213175236481122,False
51.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999996566666669,4.199986266666676,4.199985996666676,1.5e-05,6.299978995000015e-05,2.8838977979240774e-05,7.213175221453622,False
52.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965645833357,4.199986258333343,4.199985988333343,1.5e-05,6.299978982500015e-05,2.885647792085883e-05,7.213175206426123,False
53.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965625000025,4.19998625000001,4.19998598000001,1.5e-05,6.299978970000015e-05,2.8873977862442163e-05,7.213175191398624,False
54.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965604166692,4.199986241666677,4.199985971666677,1.5e-05,6.299978957500015e-05,2.8891477803990775e-05,7.213175176371124,False
55.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965583333359,4.199986233333344,4.199985963333344,1.5e-05,6.299978945000016e-05,2.8908977745504665e-05,7.213175161343624,False
56.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965562500026,4.199986225000011,4.1999859550000105,1.5e-05,6.299978932500016e-05,2.892647768698383e-05,7.213175146316124,False
57.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965541666693,4.1999862166666775,4.199985946666677,1.5e-05,6.299978920000016e-05,2.8943977628428275e-05,7.213175131288625,False
58.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999996552083336,4.199986208333344,4.199985938333344,1.5e-05,6.299978907500016e-05,2.8961477569837998e-05,7.213175116261125,False
59.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999965500000028,4.199986200000011,4.199985930000011,1.5e-05,6.299978895000016e-05,2.8978977511213e-05,7.213175101233626,False
60.0,SAMPLING,30.0,120.0,0.008,3.6,0.028800000000000003,0.9999954388888916,4.199981755555567,4.199837755555567,0.008,0.03359870204444454,3.831195030133648e-05,7.2131670865669735,False
61.0,SAMPLING,30.0,120.0,0.008,3.6,0.028800000000000003,0.9999943277777805,4.199977311111122,4.199833311111123,0.008,0.033598666488888984,4.764491321491675e-05,7.213159071900321,False
62.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943256944472,4.199977302777789,4.199977032777789,1.5e-05,6.299965549166684e-05,4.766241311921999e-05,7.213159056872822,False
63.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999994323611114,4.199977294444456,4.199977024444456,1.5e-05,6.299965536666684e-05,4.767991302348851e-05,7.213159041845322,False
64.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943215277807,4.199977286111123,4.199977016111123,1.5e-05,6.299965524166684e-05,4.76974129277223e-05,7.213159026817823,False
65.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943194444474,4.19997727777779,4.19997700777779,1.5e-05,6.299965511666684e-05,4.771491283192138e-05,7.2131590117903235,False
66.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943173611141,4.199977269444457,4.1999769994444565,1.5e-05,6.299965499166685e-05,4.773241273608573e-05,7.213158996762823,False
67.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943152777808,4.1999772611111235,4.199976991111123,1.5e-05,6.299965486666685e-05,4.774991264021536e-05,7.213158981735324,False
68.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943131944475,4.19997725277779,4.19997698277779,1.5e-05,6.299965474166686e-05,4.776741254431027e-05,7.213158966707824,False
69.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943111111143,4.199977244444457,4.199976974444457,1.5e-05,6.299965461666686e-05,4.7784912448370457e-05,7.213158951680325,False
70.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999994309027781,4.199977236111124,4.199976966111124,1.5e-05,6.299965449166686e-05,4.780241235239592e-05,7.2131589366528255,False
71.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943069444477,4.199977227777791,4.199976957777791,1.5e-05,6.299965436666686e-05,4.781991225638666e-05,7.213158921625325,False
72.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943048611144,4.199977219444458,4.199976949444458,1.5e-05,6.299965424166686e-05,4.7837412160342676e-05,7.213158906597826,False
73.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943027777811,4.199977211111125,4.1999769411111245,1.5e-05,6.299965411666688e-05,4.785491206426397e-05,7.213158891570326,False
74.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999943006944478,4.1999772027777915,4.199976932777791,1.5e-05,6.299965399166688e-05,4.7872411968150543e-05,7.213158876542827,False
75.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942986111146,4.199977194444458,4.199976924444458,1.5e-05,6.299965386666688e-05,4.7889911872002395e-05,7.213158861515327,False
76.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942965277813,4.199977186111125,4.199976916111125,1.5e-05,6.299965374166688e-05,4.7907411775819525e-05,7.213158846487827,False
77.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999994294444448,4.199977177777792,4.199976907777792,1.5e-05,6.299965361666688e-05,4.792491167960193e-05,7.213158831460328,False
78.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942923611147,4.199977169444459,4.199976899444459,1.5e-05,6.299965349166688e-05,4.794241158334962e-05,7.213158816432828,False
79.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942902777814,4.199977161111126,4.199976891111126,1.5e-05,6.299965336666689e-05,4.7959911487062584e-05,7.213158801405329,False
80.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942881944481,4.199977152777793,4.199976882777793,1.5e-05,6.299965324166689e-05,4.797741139074083e-05,7.213158786377829,False
81.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942861111148,4.19997714444446,4.199976874444459,1.5e-05,6.29996531166669e-05,4.799491129438435e-05,7.213158771350329,False
82.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942840277816,4.199977136111126,4.199976866111126,1.5e-05,6.29996529916669e-05,4.801241119799314e-05,7.21315875632283,False
83.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942819444483,4.199977127777793,4.199976857777793,1.5e-05,6.29996528666669e-05,4.8029911101567215e-05,7.21315874129533,False
84.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999994279861115,4.19997711944446,4.19997684944446,1.5e-05,6.299965274166691e-05,4.8047411005106565e-05,7.213158726267831,False
85.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942777777817,4.199977111111127,4.199976841111127,1.5e-05,6.299965261666691e-05,4.8064910908611194e-05,7.213158711240331,False
86.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942756944484,4.199977102777794,4.199976832777794,1.5e-05,6.299965249166691e-05,4.80824108120811e-05,7.213158696212831,False
87.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942736111151,4.199977094444461,4.199976824444461,1.5e-05,6.299965236666691e-05,4.809991071551629e-05,7.213158681185331,False
88.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942715277819,4.199977086111128,4.1999768161111275,1.5e-05,6.299965224166691e-05,4.811741061891675e-05,7.213158666157832,False
89.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999942694444486,4.1999770777777945,4.199976807777794,1.5e-05,6.299965211666691e-05,4.8134910522282494e-05,7.213158651130333,False
90.0,SAMPLING,30.0,120.0,0.008,3.6,0.028800000000000003,0.9999931583333375,4.19997263333335,4.19982863333335,0.008,0.0335986290666668,5.746786304080105e-05,7.213150636463681,False
91.0,SAMPLING,30.0,120.0,0.008,3.6,0.028800000000000003,0.9999920472222263,4.1999681888889056,4.199824188888906,0.008,0.03359859351111125,6.68008056827764e-05,7.2131426217970285,False
92.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920451388931,4.199968180555572,4.199967910555572,1.5e-05,6.299951865833359e-05,6.681830554907039e-05,7.213142606769528,False
93.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920430555598,4.199968172222239,4.199967902222239,1.5e-05,6.299951853333359e-05,6.683580541532965e-05,7.213142591742029,False
94.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920409722265,4.199968163888906,4.199967893888906,1.5e-05,6.299951840833359e-05,6.685330528155419e-05,7.21314257671453,False
95.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920388888932,4.199968155555573,4.199967885555573,1.5e-05,6.299951828333359e-05,6.687080514774401e-05,7.21314256168703,False
96.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920368055599,4.19996814722224,4.19996787722224,1.5e-05,6.29995181583336e-05,6.688830501389911e-05,7.2131425466595305,False
97.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920347222266,4.199968138888907,4.199967868888907,1.5e-05,6.299951803333361e-05,6.690580488001948e-05,7.21314253163203,False
98.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920326388934,4.199968130555574,4.1999678605555735,1.5e-05,6.299951790833361e-05,6.692330474610514e-05,7.213142516604531,False
99.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920305555601,4.1999681222222405,4.19996785222224,1.5e-05,6.299951778333361e-05,6.694080461215607e-05,7.213142501577032,False
100.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920284722268,4.199968113888907,4.199967843888907,1.5e-05,6.299951765833361e-05,6.695830447817227e-05,7.213142486549532,False
101.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920263888935,4.199968105555574,4.199967835555574,1.5e-05,6.299951753333361e-05,6.697580434415374e-05,7.2131424715220325,False
102.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920243055602,4.199968097222241,4.199967827222241,1.5e-05,6.299951740833361e-05,6.69933042101005e-05,7.213142456494532,False
103.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920222222269,4.199968088888908,4.199967818888908,1.5e-05,6.299951728333362e-05,6.701080407601253e-05,7.213142441467033,False
104.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920201388937,4.199968080555575,4.199967810555575,1.5e-05,6.299951715833362e-05,6.702830394188984e-05,7.213142426439533,False
105.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920180555604,4.199968072222242,4.1999678022222415,1.5e-05,6.299951703333363e-05,6.704580380773243e-05,7.213142411412034,False
106.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920159722271,4.1999680638889085,4.199967793888908,1.5e-05,6.299951690833363e-05,6.70633036735403e-05,7.2131423963845345,False
107.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920138888938,4.199968055555575,4.199967785555575,1.5e-05,6.299951678333363e-05,6.708080353931344e-05,7.213142381357034,False
108.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920118055605,4.199968047222242,4.199967777222242,1.5e-05,6.299951665833364e-05,6.709830340505187e-05,7.213142366329535,False
109.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920097222272,4.199968038888909,4.199967768888909,1.5e-05,6.299951653333364e-05,6.711580327075557e-05,7.213142351302035,False
110.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999992007638894,4.199968030555576,4.199967760555576,1.5e-05,6.299951640833364e-05,6.713330313642455e-05,7.213142336274536,False
111.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920055555607,4.199968022222243,4.199967752222243,1.5e-05,6.299951628333364e-05,6.715080300205881e-05,7.2131423212470365,False
112.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920034722274,4.19996801388891,4.19996774388891,1.5e-05,6.299951615833364e-05,6.716830286765835e-05,7.213142306219536,False
113.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999920013888941,4.199968005555577,4.1999677355555765,1.5e-05,6.299951603333364e-05,6.718580273322317e-05,7.213142291192037,False
114.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999919993055608,4.1999679972222435,4.199967727222243,1.5e-05,6.299951590833366e-05,6.720330259875326e-05,7.213142276164537,False
115.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999919972222275,4.19996798888891,4.19996771888891,1.5e-05,6.299951578333366e-05,6.722080246424864e-05,7.213142261137038,False
116.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999919951388943,4.199967980555577,4.199967710555577,1.5e-05,6.299951565833366e-05,6.723830232970929e-05,7.213142246109538,False
117.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999991993055561,4.199967972222244,4.199967702222244,1.5e-05,6.299951553333366e-05,6.725580219513522e-05,7.213142231082038,False
118.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999919909722277,4.199967963888911,4.199967693888911,1.5e-05,6.299951540833366e-05,6.727330206052643e-05,7.213142216054539,False
119.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999919888888944,4.199967955555578,4.199967685555578,1.5e-05,6.299951528333367e-05,6.729080192588292e-05,7.213142201027039,False
120.0,LORA_TX,30.0,120.0,0.12,3.6,0.432,0.9999753222222277,4.199901288888912,4.197741288888912,0.12,0.5037289546666693,0.0002072155115555133,7.21302198102726,False
121.0,SAMPLING,30.0,120.0,0.008,3.6,0.028800000000000003,0.9999742111111166,4.199896844444467,4.199752844444467,0.008,0.03359802275555574,0.00021654829565427878,7.213013966360608,False
122.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999742090277833,4.199896836111133,4.199896566111133,1.5e-05,6.299844849166699e-05,0.00021656579522330425,7.213013951333108,False
123.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.99997420694445,4.199896827777801,4.199896557777801,1.5e-05,6.299844836666702e-05,0.000216583294792295,7.213013936305608,False
124.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999742048611168,4.199896819444467,4.199896549444467,1.5e-05,6.2998448241667e-05,0.00021660079436125102,7.213013921278109,False
125.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999742027777835,4.1998968111111346,4.199896541111134,1.5e-05,6.299844811666702e-05,0.00021661829393017232,7.213013906250609,False
126.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999742006944502,4.1998968027778005,4.1998965327778,1.5e-05,6.2998447991667e-05,0.0002166357934990589,7.21301389122311,False
127.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741986111169,4.199896794444468,4.199896524444468,1.5e-05,6.299844786666702e-05,0.00021665329306791076,7.2130138761956095,False
128.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741965277836,4.199896786111134,4.199896516111134,1.5e-05,6.299844774166701e-05,0.0002166707926367279,7.21301386116811,False
129.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741944444503,4.199896777777802,4.199896507777802,1.5e-05,6.299844761666703e-05,0.0002166882922055103,7.213013846140611,False
130.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741923611171,4.199896769444468,4.199896499444468,1.5e-05,6.299844749166702e-05,0.000216705791774258,7.213013831113111,False
131.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741902777838,4.199896761111136,4.199896491111136,1.5e-05,6.299844736666704e-05,0.00021672329134297098,7.213013816085612,False
132.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741881944505,4.199896752777802,4.199896482777802,1.5e-05,6.299844724166702e-05,0.00021674079091164923,7.2130138010581115,False
133.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741861111172,4.1998967444444695,4.199896474444469,1.5e-05,6.299844711666704e-05,0.00021675829048029276,7.213013786030612,False
134.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741840277839,4.1998967361111355,4.199896466111135,1.5e-05,6.299844699166704e-05,0.00021677579004890157,7.213013771003113,False
135.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741819444506,4.199896727777803,4.199896457777803,1.5e-05,6.299844686666705e-05,0.00021679328961747565,7.213013755975613,False
136.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741798611174,4.199896719444469,4.199896449444469,1.5e-05,6.299844674166704e-05,0.00021681078918601502,7.213013740948114,False
137.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741777777841,4.199896711111137,4.199896441111137,1.5e-05,6.299844661666705e-05,0.00021682828875451966,7.2130137259206135,False
138.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741756944508,4.199896702777803,4.199896432777803,1.5e-05,6.299844649166704e-05,0.00021684578832298956,7.213013710893114,False
139.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741736111175,4.199896694444471,4.1998964244444705,1.5e-05,6.299844636666705e-05,0.00021686328789142473,7.213013695865614,False
140.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741715277842,4.199896686111137,4.1998964161111365,1.5e-05,6.299844624166705e-05,0.00021688078745982518,7.213013680838115,False
141.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741694444509,4.199896677777804,4.199896407777804,1.5e-05,6.299844611666707e-05,0.0002168982870281909,7.213013665810616,False
142.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741673611177,4.19989666944447,4.19989639944447,1.5e-05,6.299844599166705e-05,0.00021691578659652192,7.2130136507831155,False
143.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741652777844,4.199896661111138,4.199896391111138,1.5e-05,6.299844586666707e-05,0.0002169332861648182,7.213013635755616,False
144.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741631944511,4.199896652777804,4.199896382777804,1.5e-05,6.299844574166706e-05,0.00021695078573307977,7.213013620728116,False
145.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741611111178,4.199896644444472,4.199896374444472,1.5e-05,6.299844561666708e-05,0.00021696828530130661,7.213013605700617,False
146.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741590277845,4.199896636111138,4.199896366111138,1.5e-05,6.299844549166707e-05,0.00021698578486949874,7.213013590673118,False
147.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741569444512,4.199896627777806,4.1998963577778055,1.5e-05,6.299844536666708e-05,0.00021700328443765614,7.2130135756456175,False
148.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999974154861118,4.199896619444472,4.199896349444471,1.5e-05,6.299844524166707e-05,0.00021702078400577881,7.213013560618118,False
149.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999741527777847,4.199896611111139,4.199896341111139,1.5e-05,6.299844511666709e-05,0.00021703828357386677,7.213013545590618,False
150.0,SAMPLING,30.0,120.0,0.008,3.6,0.028800000000000003,0.9999730416666736,4.199892166666695,4.199748166666695,0.008,0.03359798533333356,0.00022637105727757055,7.213005530923966,False
151.0,SAMPLING,30.0,120.0,0.008,3.6,0.028800000000000003,0.9999719305555624,4.19988772222225,4.199743722222251,0.008,0.033597949777778004,0.0002357038211047311,7.212997516257315,False
152.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719284722292,4.199887713888916,4.199887443888916,1.5e-05,6.299831165833374e-05,0.00023572132063574732,7.212997501229815,False
153.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719263888959,4.199887705555584,4.199887435555584,1.5e-05,6.299831153333377e-05,0.00023573882016672881,7.212997486202315,False
154.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719243055626,4.19988769722225,4.19988742722225,1.5e-05,6.299831140833375e-05,0.00023575631969767558,7.212997471174815,False
155.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719222222293,4.199887688888918,4.199887418888918,1.5e-05,6.299831128333377e-05,0.00023577381922858763,7.212997456147316,False
156.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999971920138896,4.199887680555584,4.199887410555584,1.5e-05,6.299831115833375e-05,0.00023579131875946496,7.212997441119816,False
157.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719180555627,4.199887672222252,4.199887402222251,1.5e-05,6.299831103333377e-05,0.00023580881829030756,7.212997426092317,False
158.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719159722295,4.1998876638889175,4.199887393888917,1.5e-05,6.299831090833377e-05,0.00023582631782111544,7.212997411064817,False
159.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719138888962,4.199887655555585,4.199887385555585,1.5e-05,6.299831078333378e-05,0.0002358438173518886,7.212997396037317,False
160.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719118055629,4.199887647222251,4.199887377222251,1.5e-05,6.299831065833377e-05,0.00023586131688262704,7.212997381009818,False
161.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719097222296,4.199887638888919,4.199887368888919,1.5e-05,6.299831053333378e-05,0.00023587881641333073,7.212997365982318,False
162.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719076388963,4.199887630555585,4.199887360555585,1.5e-05,6.299831040833377e-05,0.0002358963159439997,7.212997350954819,False
163.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.999971905555563,4.199887622222253,4.199887352222253,1.5e-05,6.299831028333378e-05,0.00023591381547463395,7.212997335927319,False
164.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719034722298,4.199887613888919,4.199887343888919,1.5e-05,6.299831015833379e-05,0.00023593131500523347,7.212997320899819,False
165.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999719013888965,4.1998876055555865,4.199887335555586,1.5e-05,6.29983100333338e-05,0.00023594881453579828,7.21299730587232,False
166.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718993055632,4.1998875972222525,4.199887327222252,1.5e-05,6.299830990833379e-05,0.00023596631406632836,7.21299729084482,False
167.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718972222299,4.19988758888892,4.19988731888892,1.5e-05,6.29983097833338e-05,0.00023598381359682372,7.212997275817321,False
168.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718951388966,4.199887580555586,4.199887310555586,1.5e-05,6.299830965833379e-05,0.00023600131312728436,7.2129972607898205,False
169.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718930555633,4.199887572222254,4.199887302222254,1.5e-05,6.299830953333381e-05,0.00023601881265771028,7.212997245762321,False
170.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.99997189097223,4.19988756388892,4.19988729388892,1.5e-05,6.29983094083338e-05,0.00023603631218810148,7.212997230734822,False
171.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718888888968,4.199887555555588,4.1998872855555875,1.5e-05,6.299830928333382e-05,0.00023605381171845795,7.212997215707322,False
172.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718868055635,4.199887547222254,4.1998872772222535,1.5e-05,6.29983091583338e-05,0.0002360713112487797,7.212997200679823,False
173.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718847222302,4.199887538888921,4.199887268888921,1.5e-05,6.299830903333382e-05,0.00023608881077906673,7.2129971856523225,False
174.0,SLEEP,30.0,120.0,1.5e-05,3.6,5.4000000000000005e-05,0.9999718826388969,4.199887530555587,4.199887260555587,1.5e-05,6.29983089083338e-05,0.00023610631030931904,7.212997170624823,False
